time,open,high,low,close,volume
2024-11-06 11:15:00 EST,285.36,285.45,284.29,284.55,901918
2024-11-06 11:20:00 EST,284.555,284.6699,282.9,284.3419,1238113
2024-11-06 11:25:00 EST,284.32,284.78,284.03,284.576788,722962
2024-11-06 11:30:00 EST,284.55,285.3,284.05,284.1,1082666
2024-11-06 11:35:00 EST,284.13,284.4599,283.23,284.4024,751536
2024-11-06 11:40:00 EST,284.38,285.2,284.0201,285.01,796124
2024-11-06 11:45:00 EST,285.03,285.23,284.61,284.89,702165
2024-11-06 11:50:00 EST,284.86,285.74,284.39,285.6701,980282
2024-11-06 11:55:00 EST,285.6974,286.35,285.4102,286.12,1308253
2024-11-06 12:00:00 EST,286.1,286.55,285.83,286.39,859765
2024-11-06 12:05:00 EST,286.4,286.7,285.94,286.6292,733218
2024-11-06 12:10:00 EST,286.6195,287.36,286.53,287.3,1192757
2024-11-06 12:15:00 EST,287.28,287.35,285.96,286.1399,988836
2024-11-06 12:20:00 EST,286.1399,287.0,285.92,286.935,872139
2024-11-06 12:25:00 EST,286.91,287.5,286.71,287.38,733323
2024-11-06 12:30:00 EST,287.42,287.4799,286.5484,286.7801,717431
2024-11-06 12:35:00 EST,286.78,287.0725,286.33,286.77,562964
2024-11-06 12:40:00 EST,286.765,287.12,286.7201,286.9483,479511
2024-11-06 12:45:00 EST,286.9276,287.37,286.66,287.335,639259
2024-11-06 12:50:00 EST,287.3,287.4699,286.77,287.04,591754
2024-11-06 12:55:00 EST,287.02,287.27,286.72,287.195,488072
2024-11-06 13:00:00 EST,287.22,287.9299,287.01,287.7404,851473
2024-11-06 13:05:00 EST,287.72,288.5,287.7,288.4,1032393
2024-11-06 13:10:00 EST,288.4599,288.86,288.3,288.64,798127
2024-11-06 13:15:00 EST,288.641,289.07,288.43,289.0088,1373751
2024-11-06 13:20:00 EST,289.0098,289.12,288.2201,288.78,857541
2024-11-06 13:25:00 EST,288.78,289.25,288.76,289.23,854363
2024-11-06 13:30:00 EST,289.22,289.33,288.11,288.5937,896145
2024-11-06 13:35:00 EST,288.5464,288.84,287.7901,287.7901,801362
2024-11-06 13:40:00 EST,287.8003,288.65,287.795,288.5,613751
2024-11-06 13:45:00 EST,288.52,288.59,287.96,288.5,486087
2024-11-06 13:50:00 EST,288.51,288.51,287.4,287.675,807488
2024-11-06 13:55:00 EST,287.6501,287.99,287.22,287.41,531442
2024-11-06 14:00:00 EST,287.44,287.64,286.28,286.725,852264
2024-11-06 14:05:00 EST,286.725,286.7699,285.34,285.5548,1212579
2024-11-06 14:10:00 EST,285.56,286.37,284.7572,286.35,1262717
2024-11-06 14:15:00 EST,286.37,287.52,286.36,287.48,1004634
2024-11-06 14:20:00 EST,287.4987,288.2,287.455,288.1406,1067811
2024-11-06 14:25:00 EST,288.16,288.19,287.6505,287.835459,630645
2024-11-06 14:30:00 EST,287.83,288.1,287.33,287.43,594224
2024-11-06 14:35:00 EST,287.46,288.15,286.87,287.8709,765213
2024-11-06 14:40:00 EST,287.86,288.0399,287.417,287.83,544645
2024-11-06 14:45:00 EST,287.8442,288.04,287.7401,287.9517,301126
2024-11-06 14:50:00 EST,287.965,288.65,287.84,288.65,920853
2024-11-06 14:55:00 EST,288.6201,288.99,288.4201,288.89,603812
2024-11-06 15:00:00 EST,288.87,289.06,288.34,288.6235,867846
2024-11-06 15:05:00 EST,288.6299,288.95,288.57,288.74,483224
2024-11-06 15:10:00 EST,288.765,289.0,288.61,288.91,657251
2024-11-06 15:15:00 EST,288.925,289.4,288.9,289.3588,773913
2024-11-06 15:20:00 EST,289.35,289.43,288.1,288.27,845752
2024-11-06 15:25:00 EST,288.26,288.78,288.24,288.655,711508
2024-11-06 15:30:00 EST,288.6513,288.83,287.72,288.2082,626631
2024-11-06 15:35:00 EST,288.195,288.92,288.18,288.84,714678
2024-11-06 15:40:00 EST,288.8228,288.9,288.51,288.81,573180
2024-11-06 15:45:00 EST,288.79,289.35,288.74,289.33,936266
2024-11-06 15:50:00 EST,289.34,289.4187,288.64,288.94,1028889
2024-11-06 15:55:00 EST,288.95,289.27,287.78,288.47,2292515
2024-11-07 09:30:00 EST,288.87,289.96,286.14,288.23,3849543
2024-11-07 09:35:00 EST,288.2144,288.63,285.52,288.47,2284641
2024-11-07 09:40:00 EST,288.441,289.99,287.34,288.03,2800165
2024-11-07 09:45:00 EST,288.08,289.0,287.5601,288.265,1330327
2024-11-07 09:50:00 EST,288.2094,289.28,287.6,288.14,1145954
2024-11-07 09:55:00 EST,288.11,291.41,287.938,291.3457,2812752
2024-11-07 10:00:00 EST,291.35,293.34,290.66,293.1714,3116303
2024-11-07 10:05:00 EST,293.17,293.61,292.27,293.29,1670055
2024-11-07 10:10:00 EST,293.2899,293.43,291.8,292.79,1510074
2024-11-07 10:15:00 EST,292.7617,294.95,292.67,294.95,2114830
2024-11-07 10:20:00 EST,294.9,294.95,293.64,294.68,1313240
2024-11-07 10:25:00 EST,294.64,297.0724,294.55,296.85,2830634
2024-11-07 10:30:00 EST,296.8258,297.8,296.01,296.862,2217868
2024-11-07 10:35:00 EST,296.86,297.6,296.26,296.77,1366472
2024-11-07 10:40:00 EST,296.779,297.31,296.1501,297.055,1131437
2024-11-07 10:45:00 EST,297.06,298.0,296.67,297.4939,1218282
2024-11-07 10:50:00 EST,297.465,297.6499,296.35,297.32,984886
2024-11-07 10:55:00 EST,297.3309,298.35,297.03,297.6911,1452094
2024-11-07 11:00:00 EST,297.6226,298.0,296.71,296.9699,1219633
2024-11-07 11:05:00 EST,296.96,298.12,296.6,297.39,1142803
2024-11-07 11:10:00 EST,297.3601,298.1,297.02,297.68,807156
2024-11-07 11:15:00 EST,297.67,298.2,296.9,297.03,840145
2024-11-07 11:20:00 EST,297.14,297.7,296.74,296.97,655365
2024-11-07 11:25:00 EST,296.9799,297.91,296.9603,297.645,629965
2024-11-07 11:30:00 EST,297.58,298.8,297.25,298.420923,1217886
2024-11-07 11:35:00 EST,298.4273,299.26,298.14,298.86,1394450
2024-11-07 11:40:00 EST,298.8564,299.67,298.7138,299.12,1215214
2024-11-07 11:45:00 EST,299.087358,299.5,298.71,299.2101,878564
2024-11-07 11:50:00 EST,299.2101,299.75,298.98,299.61,847923
2024-11-07 11:55:00 EST,299.61,299.74,298.81,298.9301,945491
2024-11-07 12:00:00 EST,298.932,299.15,297.15,297.1845,1292011
2024-11-07 12:05:00 EST,297.21,298.1799,297.21,297.97,793638
2024-11-07 12:10:00 EST,297.93,298.53,297.66,297.8897,875186
2024-11-07 12:15:00 EST,297.92,298.5,297.76,298.05,555446
2024-11-07 12:20:00 EST,298.05,298.55,297.8901,298.25,533557
2024-11-07 12:25:00 EST,298.29,298.74,297.95,298.595,612243
2024-11-07 12:30:00 EST,298.575,298.78,298.0101,298.2,586796
2024-11-07 12:35:00 EST,298.2,298.55,297.81,298.08,589142
2024-11-07 12:40:00 EST,298.04,298.34,297.93,298.06,284792
2024-11-07 12:45:00 EST,298.06,298.55,297.83,298.457516,416177
2024-11-07 12:50:00 EST,298.33,298.78,298.2417,298.69,337221
2024-11-07 12:55:00 EST,298.72,299.0,298.61,298.7999,457457
2024-11-07 13:00:00 EST,298.8,298.8083,297.85,297.945,554051
2024-11-07 13:05:00 EST,297.965,298.2,296.3,296.4428,1347036
2024-11-07 13:10:00 EST,296.4365,296.91,295.3,296.42,1339003
2024-11-07 13:15:00 EST,296.39,296.83,295.81,296.2447,727192
2024-11-07 13:20:00 EST,296.2645,297.4,296.1,297.2193,762488
2024-11-07 13:25:00 EST,297.23,297.46,296.82,296.8799,476165
2024-11-07 13:30:00 EST,296.81,296.87,295.54,295.6794,877970
2024-11-07 13:35:00 EST,295.71,297.5,295.47,297.11,936895
2024-11-07 13:40:00 EST,297.1001,297.3,296.65,297.2,588795
2024-11-07 13:45:00 EST,297.14,297.29,296.4007,297.11,445560
2024-11-07 13:50:00 EST,297.093,298.14,296.97,298.14,604034
2024-11-07 13:55:00 EST,298.079,298.29,297.71,298.07,484726
2024-11-07 14:00:00 EST,298.06,298.57,297.25,298.0,948751
2024-11-07 14:05:00 EST,298.0,298.85,297.86,298.535,749075
2024-11-07 14:10:00 EST,298.51,299.0,298.4201,298.5604,615454
2024-11-07 14:15:00 EST,298.6,298.82,298.11,298.1501,450529
2024-11-07 14:20:00 EST,298.22,298.3,296.75,297.295,730716
2024-11-07 14:25:00 EST,297.3058,297.88,297.22,297.5972,446575
2024-11-07 14:30:00 EST,297.613246,298.37,297.55,298.1,541530
2024-11-07 14:35:00 EST,298.13,298.36,297.29,297.38,531745
2024-11-07 14:40:00 EST,297.35,297.6899,296.28,297.42,908684
2024-11-07 14:45:00 EST,297.38,298.1499,297.2,297.99,679385
2024-11-07 14:50:00 EST,298.02,298.2,296.6,297.094,845767
2024-11-07 14:55:00 EST,297.1,298.1399,297.0701,297.9599,636461
2024-11-07 15:00:00 EST,297.96,298.35,297.5001,298.035,708071
2024-11-07 15:05:00 EST,298.0699,298.5,297.5801,298.33,627267
2024-11-07 15:10:00 EST,298.28,298.81,297.7801,298.73,791306
2024-11-07 15:15:00 EST,298.755,299.5,298.4701,299.3227,1085538
2024-11-07 15:20:00 EST,299.31,299.66,299.02,299.2064,901443
2024-11-07 15:25:00 EST,299.18,299.3799,297.36,297.5717,1153114
2024-11-07 15:30:00 EST,297.59,298.29,297.4,298.141,767356
2024-11-07 15:35:00 EST,298.11,298.66,297.96,298.6267,648269
2024-11-07 15:40:00 EST,298.6124,299.0,297.89,298.214,875908
2024-11-07 15:45:00 EST,298.22,298.4199,297.63,297.89,687337
2024-11-07 15:50:00 EST,297.91,298.35,297.12,297.3,1028691
2024-11-07 15:55:00 EST,297.36,297.55,296.68,296.75,1520888
2024-11-08 09:30:00 EST,299.14,302.44,297.66,302.1001,5640693
2024-11-08 09:35:00 EST,302.1,304.97,302.02,304.84,4108145
2024-11-08 09:40:00 EST,304.784,305.58,303.36,304.02,3007912
2024-11-08 09:45:00 EST,304.0069,306.62,303.15,306.4001,2989118
2024-11-08 09:50:00 EST,306.42,306.72,305.2901,305.41,1840979
2024-11-08 09:55:00 EST,305.442,308.5,305.16,308.49,2644899
2024-11-08 10:00:00 EST,308.47,310.3,308.02,309.21,3754557
2024-11-08 10:05:00 EST,309.23,309.2734,307.26,308.81,2455685
2024-11-08 10:10:00 EST,308.75,311.7,308.3,311.41,2519292
2024-11-08 10:15:00 EST,311.4107,313.1,310.22,312.92,2862688
2024-11-08 10:20:00 EST,312.95,314.2,311.6601,314.0922,2954677
2024-11-08 10:25:00 EST,314.095,314.98,313.15,314.54,2756970
2024-11-08 10:30:00 EST,314.56,318.89,314.26,318.75,4569405
2024-11-08 10:35:00 EST,318.75,319.44,315.75,316.633,4297088
2024-11-08 10:40:00 EST,316.5801,316.74,313.66,313.8799,3237411
2024-11-08 10:45:00 EST,313.86,315.2,312.63,315.1999,3177684
2024-11-08 10:50:00 EST,315.1401,317.0,314.2522,314.53,2518759
2024-11-08 10:55:00 EST,314.465,314.9,311.6,313.4299,2440981
2024-11-08 11:00:00 EST,313.36,313.75,312.01,313.68,1727214
2024-11-08 11:05:00 EST,313.615,314.73,313.28,314.5526,1595370
2024-11-08 11:10:00 EST,314.5526,315.52,313.56,315.1901,1613754
2024-11-08 11:15:00 EST,315.225,315.99,314.51,315.83,1263721
2024-11-08 11:20:00 EST,315.865,316.98,314.62,316.79,1550043
2024-11-08 11:25:00 EST,316.7,318.5,316.22,317.73,2254487
2024-11-08 11:30:00 EST,317.76,318.0,315.81,316.0399,1407938
2024-11-08 11:35:00 EST,316.01,317.64,315.9801,317.4475,1082414
2024-11-08 11:40:00 EST,317.4228,317.96,314.9201,315.5093,1275212
2024-11-08 11:45:00 EST,315.57,316.68,315.0,315.95,1164937
2024-11-08 11:50:00 EST,315.98,317.29,315.6702,317.22,810769
2024-11-08 11:55:00 EST,317.19,318.75,317.18,317.94,1798370
2024-11-08 12:00:00 EST,317.93,319.0,317.78,317.87,1318438
2024-11-08 12:05:00 EST,317.84,318.2,316.5,317.83,1093164
2024-11-08 12:10:00 EST,317.82,317.8999,316.1,316.3687,933005
2024-11-08 12:15:00 EST,316.38,317.47,315.92,317.02,909478
2024-11-08 12:20:00 EST,317.005,317.15,316.4101,317.05,585589
2024-11-08 12:25:00 EST,317.0407,317.5,316.75,317.3,608814
2024-11-08 12:30:00 EST,317.281,317.9699,316.62,317.76,821678
2024-11-08 12:35:00 EST,317.71,318.55,317.51,317.63,996415
2024-11-08 12:40:00 EST,317.642,317.86,316.6301,316.92,718690
2024-11-08 12:45:00 EST,316.91,317.92,316.8,317.58,577007
2024-11-08 12:50:00 EST,317.5601,318.25,317.5,318.02,793046
2024-11-08 12:55:00 EST,318.0,318.0886,317.2,317.3644,549912
2024-11-08 13:00:00 EST,317.39,318.0596,317.12,317.75,647624
2024-11-08 13:05:00 EST,317.7361,320.75,317.21,320.63,2587713
2024-11-08 13:10:00 EST,320.6571,321.63,319.31,320.0499,2496434
2024-11-08 13:15:00 EST,320.03,321.35,319.6,320.92,1262436
2024-11-08 13:20:00 EST,320.92,321.33,320.21,321.04,1047030
2024-11-08 13:25:00 EST,320.98,321.84,320.63,321.1,1050556
2024-11-08 13:30:00 EST,321.04,322.39,320.88,322.24,1550171
2024-11-08 13:35:00 EST,322.2,324.22,321.8811,324.06,2173596
2024-11-08 13:40:00 EST,324.03,325.25,323.61,324.8261,2357984
2024-11-08 13:45:00 EST,324.8899,325.75,324.3,324.8101,2059440
2024-11-08 13:50:00 EST,324.8642,325.05,323.19,324.5824,1902248
2024-11-08 13:55:00 EST,324.582,325.2,323.82,324.7801,1374542
2024-11-08 14:00:00 EST,324.8114,325.09,324.22,324.4,889135
2024-11-08 14:05:00 EST,324.36,326.8,324.32,326.4578,1991919
2024-11-08 14:10:00 EST,326.46,328.71,326.439527,328.1053,2577116
2024-11-08 14:15:00 EST,328.1,328.16,325.88,327.28,2290332
2024-11-08 14:20:00 EST,327.24,327.65,325.2201,325.4001,1699754
2024-11-08 14:25:00 EST,325.4599,327.1,325.15,326.71,1395258
2024-11-08 14:30:00 EST,326.6574,326.7205,323.78,324.3336,1905390
2024-11-08 14:35:00 EST,324.25,325.6771,323.8,324.0892,1436571
2024-11-08 14:40:00 EST,324.1,324.45,322.6573,322.885,1623458
2024-11-08 14:45:00 EST,322.93,323.6,321.15,322.505,2376673
2024-11-08 14:50:00 EST,322.5092,324.03,322.27,323.7399,1786138
2024-11-08 14:55:00 EST,323.7222,324.3599,322.7,322.89,1228534
2024-11-08 15:00:00 EST,322.9853,323.5599,321.34,321.715,1463116
2024-11-08 15:05:00 EST,321.71,322.33,319.8,320.28,1859630
2024-11-08 15:10:00 EST,320.3,320.58,317.47,319.19,2905193
2024-11-08 15:15:00 EST,319.2115,319.76,317.41,319.15,1884613
2024-11-08 15:20:00 EST,319.15,319.37,316.69,318.7614,1868015
2024-11-08 15:25:00 EST,318.7601,320.3,318.35,319.0487,1658520
